ItemNumber,BrandName,QuantityBreak,CatalogPrice,StandardNetPrice,DiscountCode,AddColorPrice,AddColorNetPrice,AddColorDiscountCode,PriceMethod,Select an Option Below,PrintMethod,PricingKey,SetupChargeCatalogPrice,NetSetupCharge,SetupChargeDiscountCode
H250,Perfect Line,1500,1.19,0.714,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
H250,Perfect Line,2500,1.19,0.714,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
H250T,Perfect Line,500,1.93,1.158,C,0.08,0.064,G,1 Color 1 Location,Order Without Logo,See Price Method,P2,50,40,G
H250T,Perfect Line,750,1.8,1.08,C,0.08,0.064,G,1 Color 1 Location,Order Without Logo,See Price Method,P2,50,40,G
H250T,Perfect Line,1000,1.68,1.008,C,0.08,0.064,G,1 Color 1 Location,Order Without Logo,See Price Method,P2,50,40,G
H250T,Perfect Line,1500,1.55,0.93,C,0.08,0.064,G,1 Color 1 Location,Order Without Logo,See Price Method,P2,50,40,G
H250T,Perfect Line,2500,1.49,0.894,C,0.08,0.064,G,1 Color 1 Location,Order Without Logo,See Price Method,P2,50,40,G
H250T,Perfect Line,1,1.49,0.001,C,,,,1 Color 1 Location,Order Sample,Random Sample,RS,,,
H250T,Perfect Line,500,1.36,0.816,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
H250T,Perfect Line,750,1.36,0.816,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
H250T,Perfect Line,1000,1.36,0.816,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
H250T,Perfect Line,1500,1.36,0.816,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
H250T,Perfect Line,2500,1.36,0.816,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
H300,Perfect Line,250,2.04,1.224,C,0.08,0.064,G,1 Color 1 Location,Order Without Logo,See Price Method,P2,50,40,G
H300,Perfect Line,500,1.94,1.164,C,0.08,0.064,G,1 Color 1 Location,Order Without Logo,See Price Method,P2,50,40,G
H300,Perfect Line,1000,1.89,1.134,C,0.08,0.064,G,1 Color 1 Location,Order Without Logo,See Price Method,P2,50,40,G
H300,Perfect Line,2500,1.84,1.104,C,0.08,0.064,G,1 Color 1 Location,Order Without Logo,See Price Method,P2,50,40,G
H300,Perfect Line,5000,1.79,1.074,C,0.08,0.064,G,1 Color 1 Location,Order Without Logo,See Price Method,P2,50,40,G
H300,Perfect Line,1,1.79,0.001,C,,,,1 Color 1 Location,Order Sample,Random Sample,RS,,,
H300,Perfect Line,250,2.54,1.524,C,,,,4 Color Process,Order Without Logo,See Price Method,P7,75,40,G
H300,Perfect Line,500,2.44,1.464,C,,,,4 Color Process,Order Without Logo,See Price Method,P7,75,40,G
H300,Perfect Line,1000,2.39,1.434,C,,,,4 Color Process,Order Without Logo,See Price Method,P7,75,40,G
H300,Perfect Line,2500,2.34,1.404,C,,,,4 Color Process,Order Without Logo,See Price Method,P7,75,40,G
H300,Perfect Line,5000,2.29,1.374,C,,,,4 Color Process,Order Without Logo,See Price Method,P7,75,40,G
H300,Perfect Line,1,2.29,0.001,C,,,,4 Color Process,Order Sample,Random Sample,RS,,,
H300,Perfect Line,250,1.79,1.074,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
H300,Perfect Line,500,1.79,1.074,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
H300,Perfect Line,1000,1.79,1.074,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
H300,Perfect Line,2500,1.79,1.074,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
H300,Perfect Line,5000,1.79,1.074,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
H300T,Perfect Line,250,2.55,1.53,C,0.08,0.064,G,1 Color 1 Location,Order Without Logo,See Price Method,P2,50,40,G
H300T,Perfect Line,500,2.43,1.458,C,0.08,0.064,G,1 Color 1 Location,Order Without Logo,See Price Method,P2,50,40,G
H300T,Perfect Line,1000,2.36,1.416,C,0.08,0.064,G,1 Color 1 Location,Order Without Logo,See Price Method,P2,50,40,G
H300T,Perfect Line,2500,2.3,1.38,C,0.08,0.064,G,1 Color 1 Location,Order Without Logo,See Price Method,P2,50,40,G
H300T,Perfect Line,5000,2.24,1.344,C,0.08,0.064,G,1 Color 1 Location,Order Without Logo,See Price Method,P2,50,40,G
H300T,Perfect Line,1,2.24,0.001,C,,,,1 Color 1 Location,Order Sample,Random Sample,RS,,,
H300T,Perfect Line,250,3.18,1.908,C,,,,4 Color Process,Order Without Logo,See Price Method,P7,75,40,G
H300T,Perfect Line,500,3.05,1.83,C,,,,4 Color Process,Order Without Logo,See Price Method,P7,75,40,G
H300T,Perfect Line,1000,2.99,1.794,C,,,,4 Color Process,Order Without Logo,See Price Method,P7,75,40,G
H300T,Perfect Line,2500,2.93,1.758,C,,,,4 Color Process,Order Without Logo,See Price Method,P7,75,40,G
H300T,Perfect Line,5000,2.86,1.716,C,,,,4 Color Process,Order Without Logo,See Price Method,P7,75,40,G
H300T,Perfect Line,1,2.86,0.001,C,,,,4 Color Process,Order Sample,Random Sample,RS,,,
H300T,Perfect Line,250,2.11,1.266,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
H300T,Perfect Line,500,2.11,1.266,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
H300T,Perfect Line,1000,2.11,1.266,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
H300T,Perfect Line,2500,2.11,1.266,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
H300T,Perfect Line,5000,2.11,1.266,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
H500,Perfect Line,250,1.19,0.714,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,P1,50,40,G
H500,Perfect Line,500,1.09,0.654,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,P1,50,40,G
H500,Perfect Line,1000,1.04,0.624,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,P1,50,40,G
H500,Perfect Line,2500,0.99,0.594,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,P1,50,40,G
H500,Perfect Line,5000,0.94,0.564,C,0.25,0.2,G,1 Color 1 Location,Order Without Logo,See Price Method,P1,50,40,G
H500,Perfect Line,1,0.94,0.001,C,,,,1 Color 1 Location,Order Sample,Random Sample,RS,,,
H500,Perfect Line,250,1.69,1.014,C,,,,4 Color Process,Order Without Logo,See Price Method,PW,50,40,G
H500,Perfect Line,500,1.59,0.954,C,,,,4 Color Process,Order Without Logo,See Price Method,PW,50,40,G
H500,Perfect Line,1000,1.54,0.924,C,,,,4 Color Process,Order Without Logo,See Price Method,PW,50,40,G
H500,Perfect Line,2500,1.49,0.894,C,,,,4 Color Process,Order Without Logo,See Price Method,PW,50,40,G
H500,Perfect Line,5000,1.44,0.864,C,,,,4 Color Process,Order Without Logo,See Price Method,PW,50,40,G
H500,Perfect Line,1,1.44,0.001,C,,,,4 Color Process,Order Sample,Random Sample,RS,,,
H500,Perfect Line,250,0.94,0.564,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
H500,Perfect Line,500,0.94,0.564,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
H500,Perfect Line,1000,0.94,0.564,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
H500,Perfect Line,2500,0.94,0.564,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
H500,Perfect Line,5000,0.94,0.564,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
H650,Perfect Line,500,1.39,0.834,C,0.08,0.064,G,1 Color 1 Location,Order Without Logo,See Price Method,P2,50,40,G
H650,Perfect Line,750,1.29,0.774,C,0.08,0.064,G,1 Color 1 Location,Order Without Logo,See Price Method,P2,50,40,G
H650,Perfect Line,1000,1.24,0.744,C,0.08,0.064,G,1 Color 1 Location,Order Without Logo,See Price Method,P2,50,40,G
H650,Perfect Line,1500,1.14,0.684,C,0.08,0.064,G,1 Color 1 Location,Order Without Logo,See Price Method,P2,50,40,G
H650,Perfect Line,2500,1.09,0.654,C,0.08,0.064,G,1 Color 1 Location,Order Without Logo,See Price Method,P2,50,40,G
H650,Perfect Line,1,1.09,0.001,C,,,,1 Color 1 Location,Order Sample,Random Sample,RS,,,
H650,Perfect Line,500,1.89,1.134,C,,,,4 Color Process,Order Without Logo,See Price Method,P7,50,40,G
H650,Perfect Line,750,1.79,1.074,C,,,,4 Color Process,Order Without Logo,See Price Method,P7,50,40,G
H650,Perfect Line,1000,1.74,1.044,C,,,,4 Color Process,Order Without Logo,See Price Method,P7,50,40,G
H650,Perfect Line,1500,1.64,0.984,C,,,,4 Color Process,Order Without Logo,See Price Method,P7,50,40,G
H650,Perfect Line,2500,1.59,0.954,C,,,,4 Color Process,Order Without Logo,See Price Method,P7,50,40,G
H650,Perfect Line,1,1.59,0.001,C,,,,4 Color Process,Order Sample,Random Sample,RS,,,
H650,Perfect Line,500,1.09,0.654,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
H650,Perfect Line,750,1.09,0.654,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
H650,Perfect Line,1000,1.09,0.654,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
H650,Perfect Line,1500,1.09,0.654,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
H650,Perfect Line,2500,1.09,0.654,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
H650T,Perfect Line,500,1.74,1.044,C,0.08,0.064,G,1 Color 1 Location,Order Without Logo,See Price Method,P2,50,40,G
H650T,Perfect Line,750,1.61,0.966,C,0.08,0.064,G,1 Color 1 Location,Order Without Logo,See Price Method,P2,50,40,G
H650T,Perfect Line,1000,1.55,0.93,C,0.08,0.064,G,1 Color 1 Location,Order Without Logo,See Price Method,P2,50,40,G
H650T,Perfect Line,1500,1.43,0.858,C,0.08,0.064,G,1 Color 1 Location,Order Without Logo,See Price Method,P2,50,40,G
H650T,Perfect Line,2500,1.36,0.816,C,0.08,0.064,G,1 Color 1 Location,Order Without Logo,See Price Method,P2,50,40,G
H650T,Perfect Line,1,1.36,0.001,C,,,,1 Color 1 Location,Order Sample,Random Sample,RS,,,
H650T,Perfect Line,500,1.24,0.744,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
H650T,Perfect Line,750,1.24,0.744,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
H650T,Perfect Line,1000,1.24,0.744,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
H650T,Perfect Line,1500,1.24,0.744,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
H650T,Perfect Line,2500,1.24,0.744,C,,,,Blank,Order Without Logo,See Price Method,P0,,,
H700,Perfect Line,500,1.04,0.624,C,0.08,0.064,G,1 Color 1 Location,Order Without Logo,See Price Method,P2,50,40,G
H700,Perfect Line,750,0.94,0.564,C,0.08,0.064,G,1 Color 1 Location,Order Without Logo,See Price Method,P2,50,40,G
H700,Perfect Line,1000,0.89,0.534,C,0.08,0.064,G,1 Color 1 Location,Order Without Logo,See Price Method,P2,50,40,G
H700,Perfect Line,1500,0.84,0.504,C,0.08,0.064,G,1 Color 1 Location,Order Without Logo,See Price Method,P2,50,40,G
H700,Perfect Line,2500,0.79,0.474,C,0.08,0.064,G,1 Color 1 Location,Order Without Logo,See Price Method,P2,50,40,G
H700,Perfect Line,1,0.79,0.001,C,,,,1 Color 1 Location,Order Sample,Random Sample,RS,,,
