"ItemNumber","PricingKey","PriceMethod","MaxNumSpotColors","stock_pms_swatch","stock_pms"
"BG147","TP","1 Color 1 Location","3","<img src ="" white.gif "" alt ="" White ""  /> White (White)","White (White)"
"BG147","TP","1 Color 1 Location","3","<img src ="" yellow.gif "" alt ="" Yellow ""  /> Yellow (Pantone Yellow)","Yellow (Pantone Yellow)"
"BG149","TP","1 Color 1 Location","3","<img src ="" athleticgold.gif "" alt ="" Athletic Gold ""  /> Athletic Gold (PMS1235)","Athletic Gold (PMS1235)"
"BG149","TP","1 Color 1 Location","3","<img src ="" black.gif "" alt ="" Black ""  /> Black (Pantone Black)","Black (Pantone Black)"
"BG149","TP","1 Color 1 Location","3","<img src ="" brown.gif "" alt ="" Brown ""  /> Brown (PMS469)","Brown (PMS469)"
"BG149","TP","1 Color 1 Location","3","<img src ="" burgundy.gif "" alt ="" Burgundy ""  /> Burgundy (PMS202)","Burgundy (PMS202)"
"BG149","TP","1 Color 1 Location","3","<img src ="" navy.gif "" alt ="" Dark Blue/Navy ""  /> Dark Blue/Navy (PMS281)","Dark Blue/Navy (PMS281)"
"BG149","TP","1 Color 1 Location","3","<img src ="" darkgreen.gif "" alt ="" Dark Green ""  /> Dark Green (PMS349)","Dark Green (PMS349)"
"BG149","TP","1 Color 1 Location","3","<img src ="" darkorange.gif "" alt ="" Dark Orange ""  /> Dark Orange (PMS167)","Dark Orange (PMS167)"
"BG149","TP","1 Color 1 Location","3","<img src ="" goldmetallic.gif "" alt ="" Gold Metallic ""  /> Gold Metallic (PMS871)","Gold Metallic (PMS871)"
"BG149","TP","1 Color 1 Location","3","<img src ="" gray.gif "" alt ="" Gray ""  /> Gray (PMS430)","Gray (PMS430)"
"BG149","TP","1 Color 1 Location","3","<img src ="" green.gif "" alt ="" Green ""  /> Green (PMS347)","Green (PMS347)"
"BG149","TP","1 Color 1 Location","3","<img src ="" khaki.gif "" alt ="" Khaki ""  /> Khaki (PMS466)","Khaki (PMS466)"
"BG149","TP","1 Color 1 Location","3","<img src ="" lightblue.gif "" alt ="" Light Blue ""  /> Light Blue (Process Blue)","Light Blue (Process Blue)"
"BG149","TP","1 Color 1 Location","3","<img src ="" lightgray.gif "" alt ="" Light Gray ""  /> Light Gray (PMS420)","Light Gray (PMS420)"
"BG149","TP","1 Color 1 Location","3","<img src ="" mediumblue.gif "" alt ="" Medium Blue ""  /> Medium Blue (Reflex Blue)","Medium Blue (Reflex Blue)"
"BG149","TP","1 Color 1 Location","3","<img src ="" orange.gif "" alt ="" Orange ""  /> Orange (PMS165)","Orange (PMS165)"
"BG149","TP","1 Color 1 Location","3","<img src ="" pink.gif "" alt ="" Pink ""  /> Pink (PMS230)","Pink (PMS230)"
"BG149","TP","1 Color 1 Location","3","<img src ="" purple.gif "" alt ="" Purple ""  /> Purple (PMS266)","Purple (PMS266)"
"BG149","TP","1 Color 1 Location","3","<img src ="" red.gif "" alt ="" Red ""  /> Red (PMS186)","Red (PMS186)"
"BG149","TP","1 Color 1 Location","3","<img src ="" royalblue.gif "" alt ="" Royal Blue ""  /> Royal Blue (PMS286)","Royal Blue (PMS286)"
"BG149","TP","1 Color 1 Location","3","<img src ="" silvermetallic.gif "" alt ="" Silver Metallic ""  /> Silver Metallic (PMS877)","Silver Metallic (PMS877)"
"BG149","TP","1 Color 1 Location","3","<img src ="" tan.gif "" alt ="" Tan ""  /> Tan (PMS728)","Tan (PMS728)"
"BG149","TP","1 Color 1 Location","3","<img src ="" teal.gif "" alt ="" Teal ""  /> Teal (PMS320)","Teal (PMS320)"
"BG149","TP","1 Color 1 Location","3","<img src ="" white.gif "" alt ="" White ""  /> White (White)","White (White)"
"BG149","TP","1 Color 1 Location","3","<img src ="" yellow.gif "" alt ="" Yellow ""  /> Yellow (Pantone Yellow)","Yellow (Pantone Yellow)"
"BG157","TP","1 Color 1 Location","3","<img src ="" athleticgold.gif "" alt ="" Athletic Gold ""  /> Athletic Gold (PMS1235)","Athletic Gold (PMS1235)"
"BG157","TP","1 Color 1 Location","3","<img src ="" black.gif "" alt ="" Black ""  /> Black (Pantone Black)","Black (Pantone Black)"
"BG157","TP","1 Color 1 Location","3","<img src ="" brown.gif "" alt ="" Brown ""  /> Brown (PMS469)","Brown (PMS469)"
"BG157","TP","1 Color 1 Location","3","<img src ="" burgundy.gif "" alt ="" Burgundy ""  /> Burgundy (PMS202)","Burgundy (PMS202)"
"BG157","TP","1 Color 1 Location","3","<img src ="" navy.gif "" alt ="" Dark Blue/Navy ""  /> Dark Blue/Navy (PMS281)","Dark Blue/Navy (PMS281)"
"BG157","TP","1 Color 1 Location","3","<img src ="" darkgreen.gif "" alt ="" Dark Green ""  /> Dark Green (PMS349)","Dark Green (PMS349)"
"BG157","TP","1 Color 1 Location","3","<img src ="" darkorange.gif "" alt ="" Dark Orange ""  /> Dark Orange (PMS167)","Dark Orange (PMS167)"
"BG157","TP","1 Color 1 Location","3","<img src ="" goldmetallic.gif "" alt ="" Gold Metallic ""  /> Gold Metallic (PMS871)","Gold Metallic (PMS871)"
"BG157","TP","1 Color 1 Location","3","<img src ="" gray.gif "" alt ="" Gray ""  /> Gray (PMS430)","Gray (PMS430)"
"BG157","TP","1 Color 1 Location","3","<img src ="" green.gif "" alt ="" Green ""  /> Green (PMS347)","Green (PMS347)"
"BG157","TP","1 Color 1 Location","3","<img src ="" khaki.gif "" alt ="" Khaki ""  /> Khaki (PMS466)","Khaki (PMS466)"
"BG157","TP","1 Color 1 Location","3","<img src ="" lightblue.gif "" alt ="" Light Blue ""  /> Light Blue (Process Blue)","Light Blue (Process Blue)"
"BG157","TP","1 Color 1 Location","3","<img src ="" lightgray.gif "" alt ="" Light Gray ""  /> Light Gray (PMS420)","Light Gray (PMS420)"
"BG157","TP","1 Color 1 Location","3","<img src ="" mediumblue.gif "" alt ="" Medium Blue ""  /> Medium Blue (Reflex Blue)","Medium Blue (Reflex Blue)"
"BG157","TP","1 Color 1 Location","3","<img src ="" orange.gif "" alt ="" Orange ""  /> Orange (PMS165)","Orange (PMS165)"
"BG157","TP","1 Color 1 Location","3","<img src ="" pink.gif "" alt ="" Pink ""  /> Pink (PMS230)","Pink (PMS230)"
"BG157","TP","1 Color 1 Location","3","<img src ="" purple.gif "" alt ="" Purple ""  /> Purple (PMS266)","Purple (PMS266)"
"BG157","TP","1 Color 1 Location","3","<img src ="" red.gif "" alt ="" Red ""  /> Red (PMS186)","Red (PMS186)"
"BG157","TP","1 Color 1 Location","3","<img src ="" royalblue.gif "" alt ="" Royal Blue ""  /> Royal Blue (PMS286)","Royal Blue (PMS286)"
"BG157","TP","1 Color 1 Location","3","<img src ="" silvermetallic.gif "" alt ="" Silver Metallic ""  /> Silver Metallic (PMS877)","Silver Metallic (PMS877)"
"BG157","TP","1 Color 1 Location","3","<img src ="" tan.gif "" alt ="" Tan ""  /> Tan (PMS728)","Tan (PMS728)"
"BG157","TP","1 Color 1 Location","3","<img src ="" teal.gif "" alt ="" Teal ""  /> Teal (PMS320)","Teal (PMS320)"
"BG157","TP","1 Color 1 Location","3","<img src ="" white.gif "" alt ="" White ""  /> White (White)","White (White)"
"BG157","TP","1 Color 1 Location","3","<img src ="" yellow.gif "" alt ="" Yellow ""  /> Yellow (Pantone Yellow)","Yellow (Pantone Yellow)"
"BG159","TP","1 Color 1 Location","3","<img src ="" athleticgold.gif "" alt ="" Athletic Gold ""  /> Athletic Gold (PMS1235)","Athletic Gold (PMS1235)"
"BG159","TP","1 Color 1 Location","3","<img src ="" black.gif "" alt ="" Black ""  /> Black (Pantone Black)","Black (Pantone Black)"
"BG159","TP","1 Color 1 Location","3","<img src ="" brown.gif "" alt ="" Brown ""  /> Brown (PMS469)","Brown (PMS469)"
"BG159","TP","1 Color 1 Location","3","<img src ="" burgundy.gif "" alt ="" Burgundy ""  /> Burgundy (PMS202)","Burgundy (PMS202)"
"BG159","TP","1 Color 1 Location","3","<img src ="" navy.gif "" alt ="" Dark Blue/Navy ""  /> Dark Blue/Navy (PMS281)","Dark Blue/Navy (PMS281)"
"BG159","TP","1 Color 1 Location","3","<img src ="" darkgreen.gif "" alt ="" Dark Green ""  /> Dark Green (PMS349)","Dark Green (PMS349)"
"BG159","TP","1 Color 1 Location","3","<img src ="" darkorange.gif "" alt ="" Dark Orange ""  /> Dark Orange (PMS167)","Dark Orange (PMS167)"
"BG159","TP","1 Color 1 Location","3","<img src ="" goldmetallic.gif "" alt ="" Gold Metallic ""  /> Gold Metallic (PMS871)","Gold Metallic (PMS871)"
"BG159","TP","1 Color 1 Location","3","<img src ="" gray.gif "" alt ="" Gray ""  /> Gray (PMS430)","Gray (PMS430)"
"BG159","TP","1 Color 1 Location","3","<img src ="" green.gif "" alt ="" Green ""  /> Green (PMS347)","Green (PMS347)"
"BG159","TP","1 Color 1 Location","3","<img src ="" khaki.gif "" alt ="" Khaki ""  /> Khaki (PMS466)","Khaki (PMS466)"
"BG159","TP","1 Color 1 Location","3","<img src ="" lightblue.gif "" alt ="" Light Blue ""  /> Light Blue (Process Blue)","Light Blue (Process Blue)"
"BG159","TP","1 Color 1 Location","3","<img src ="" lightgray.gif "" alt ="" Light Gray ""  /> Light Gray (PMS420)","Light Gray (PMS420)"
"BG159","TP","1 Color 1 Location","3","<img src ="" mediumblue.gif "" alt ="" Medium Blue ""  /> Medium Blue (Reflex Blue)","Medium Blue (Reflex Blue)"
"BG159","TP","1 Color 1 Location","3","<img src ="" orange.gif "" alt ="" Orange ""  /> Orange (PMS165)","Orange (PMS165)"
"BG159","TP","1 Color 1 Location","3","<img src ="" pink.gif "" alt ="" Pink ""  /> Pink (PMS230)","Pink (PMS230)"
"BG159","TP","1 Color 1 Location","3","<img src ="" purple.gif "" alt ="" Purple ""  /> Purple (PMS266)","Purple (PMS266)"
"BG159","TP","1 Color 1 Location","3","<img src ="" red.gif "" alt ="" Red ""  /> Red (PMS186)","Red (PMS186)"
"BG159","TP","1 Color 1 Location","3","<img src ="" royalblue.gif "" alt ="" Royal Blue ""  /> Royal Blue (PMS286)","Royal Blue (PMS286)"
"BG159","TP","1 Color 1 Location","3","<img src ="" silvermetallic.gif "" alt ="" Silver Metallic ""  /> Silver Metallic (PMS877)","Silver Metallic (PMS877)"
"BG159","TP","1 Color 1 Location","3","<img src ="" tan.gif "" alt ="" Tan ""  /> Tan (PMS728)","Tan (PMS728)"
"BG159","TP","1 Color 1 Location","3","<img src ="" teal.gif "" alt ="" Teal ""  /> Teal (PMS320)","Teal (PMS320)"
"BG159","TP","1 Color 1 Location","3","<img src ="" white.gif "" alt ="" White ""  /> White (White)","White (White)"
"BG159","TP","1 Color 1 Location","3","<img src ="" yellow.gif "" alt ="" Yellow ""  /> Yellow (Pantone Yellow)","Yellow (Pantone Yellow)"
"BG161","TP","1 Color 1 Location","3","<img src ="" athleticgold.gif "" alt ="" Athletic Gold ""  /> Athletic Gold (PMS1235)","Athletic Gold (PMS1235)"
"BG161","TP","1 Color 1 Location","3","<img src ="" black.gif "" alt ="" Black ""  /> Black (Pantone Black)","Black (Pantone Black)"
"BG161","TP","1 Color 1 Location","3","<img src ="" brown.gif "" alt ="" Brown ""  /> Brown (PMS469)","Brown (PMS469)"
"BG161","TP","1 Color 1 Location","3","<img src ="" burgundy.gif "" alt ="" Burgundy ""  /> Burgundy (PMS202)","Burgundy (PMS202)"
"BG161","TP","1 Color 1 Location","3","<img src ="" navy.gif "" alt ="" Dark Blue/Navy ""  /> Dark Blue/Navy (PMS281)","Dark Blue/Navy (PMS281)"
"BG161","TP","1 Color 1 Location","3","<img src ="" darkgreen.gif "" alt ="" Dark Green ""  /> Dark Green (PMS349)","Dark Green (PMS349)"
"BG161","TP","1 Color 1 Location","3","<img src ="" darkorange.gif "" alt ="" Dark Orange ""  /> Dark Orange (PMS167)","Dark Orange (PMS167)"
"BG161","TP","1 Color 1 Location","3","<img src ="" goldmetallic.gif "" alt ="" Gold Metallic ""  /> Gold Metallic (PMS871)","Gold Metallic (PMS871)"
"BG161","TP","1 Color 1 Location","3","<img src ="" gray.gif "" alt ="" Gray ""  /> Gray (PMS430)","Gray (PMS430)"
"BG161","TP","1 Color 1 Location","3","<img src ="" green.gif "" alt ="" Green ""  /> Green (PMS347)","Green (PMS347)"
"BG161","TP","1 Color 1 Location","3","<img src ="" khaki.gif "" alt ="" Khaki ""  /> Khaki (PMS466)","Khaki (PMS466)"
"BG161","TP","1 Color 1 Location","3","<img src ="" lightblue.gif "" alt ="" Light Blue ""  /> Light Blue (Process Blue)","Light Blue (Process Blue)"
"BG161","TP","1 Color 1 Location","3","<img src ="" lightgray.gif "" alt ="" Light Gray ""  /> Light Gray (PMS420)","Light Gray (PMS420)"
"BG161","TP","1 Color 1 Location","3","<img src ="" mediumblue.gif "" alt ="" Medium Blue ""  /> Medium Blue (Reflex Blue)","Medium Blue (Reflex Blue)"
"BG161","TP","1 Color 1 Location","3","<img src ="" orange.gif "" alt ="" Orange ""  /> Orange (PMS165)","Orange (PMS165)"
"BG161","TP","1 Color 1 Location","3","<img src ="" pink.gif "" alt ="" Pink ""  /> Pink (PMS230)","Pink (PMS230)"
"BG161","TP","1 Color 1 Location","3","<img src ="" purple.gif "" alt ="" Purple ""  /> Purple (PMS266)","Purple (PMS266)"
"BG161","TP","1 Color 1 Location","3","<img src ="" red.gif "" alt ="" Red ""  /> Red (PMS186)","Red (PMS186)"
"BG161","TP","1 Color 1 Location","3","<img src ="" royalblue.gif "" alt ="" Royal Blue ""  /> Royal Blue (PMS286)","Royal Blue (PMS286)"
"BG161","TP","1 Color 1 Location","3","<img src ="" silvermetallic.gif "" alt ="" Silver Metallic ""  /> Silver Metallic (PMS877)","Silver Metallic (PMS877)"
"BG161","TP","1 Color 1 Location","3","<img src ="" tan.gif "" alt ="" Tan ""  /> Tan (PMS728)","Tan (PMS728)"
"BG161","TP","1 Color 1 Location","3","<img src ="" teal.gif "" alt ="" Teal ""  /> Teal (PMS320)","Teal (PMS320)"
"BG161","TP","1 Color 1 Location","3","<img src ="" white.gif "" alt ="" White ""  /> White (White)","White (White)"
"BG161","TP","1 Color 1 Location","3","<img src ="" yellow.gif "" alt ="" Yellow ""  /> Yellow (Pantone Yellow)","Yellow (Pantone Yellow)"
"BG162","TP","1 Color 1 Location","3","<img src ="" athleticgold.gif "" alt ="" Athletic Gold ""  /> Athletic Gold (PMS1235)","Athletic Gold (PMS1235)"
"BG162","TP","1 Color 1 Location","3","<img src ="" black.gif "" alt ="" Black ""  /> Black (Pantone Black)","Black (Pantone Black)"
"BG162","TP","1 Color 1 Location","3","<img src ="" brown.gif "" alt ="" Brown ""  /> Brown (PMS469)","Brown (PMS469)"
"BG162","TP","1 Color 1 Location","3","<img src ="" burgundy.gif "" alt ="" Burgundy ""  /> Burgundy (PMS202)","Burgundy (PMS202)"
"BG162","TP","1 Color 1 Location","3","<img src ="" navy.gif "" alt ="" Dark Blue/Navy ""  /> Dark Blue/Navy (PMS281)","Dark Blue/Navy (PMS281)"
"BG162","TP","1 Color 1 Location","3","<img src ="" darkgreen.gif "" alt ="" Dark Green ""  /> Dark Green (PMS349)","Dark Green (PMS349)"
"BG162","TP","1 Color 1 Location","3","<img src ="" darkorange.gif "" alt ="" Dark Orange ""  /> Dark Orange (PMS167)","Dark Orange (PMS167)"
"BG162","TP","1 Color 1 Location","3","<img src ="" goldmetallic.gif "" alt ="" Gold Metallic ""  /> Gold Metallic (PMS871)","Gold Metallic (PMS871)"
"BG162","TP","1 Color 1 Location","3","<img src ="" gray.gif "" alt ="" Gray ""  /> Gray (PMS430)","Gray (PMS430)"
"BG162","TP","1 Color 1 Location","3","<img src ="" green.gif "" alt ="" Green ""  /> Green (PMS347)","Green (PMS347)"
"BG162","TP","1 Color 1 Location","3","<img src ="" khaki.gif "" alt ="" Khaki ""  /> Khaki (PMS466)","Khaki (PMS466)"
"BG162","TP","1 Color 1 Location","3","<img src ="" lightblue.gif "" alt ="" Light Blue ""  /> Light Blue (Process Blue)","Light Blue (Process Blue)"
"BG162","TP","1 Color 1 Location","3","<img src ="" lightgray.gif "" alt ="" Light Gray ""  /> Light Gray (PMS420)","Light Gray (PMS420)"
"BG162","TP","1 Color 1 Location","3","<img src ="" mediumblue.gif "" alt ="" Medium Blue ""  /> Medium Blue (Reflex Blue)","Medium Blue (Reflex Blue)"
"BG162","TP","1 Color 1 Location","3","<img src ="" orange.gif "" alt ="" Orange ""  /> Orange (PMS165)","Orange (PMS165)"
"BG162","TP","1 Color 1 Location","3","<img src ="" pink.gif "" alt ="" Pink ""  /> Pink (PMS230)","Pink (PMS230)"
"BG162","TP","1 Color 1 Location","3","<img src ="" purple.gif "" alt ="" Purple ""  /> Purple (PMS266)","Purple (PMS266)"
"BG162","TP","1 Color 1 Location","3","<img src ="" red.gif "" alt ="" Red ""  /> Red (PMS186)","Red (PMS186)"
"BG162","TP","1 Color 1 Location","3","<img src ="" royalblue.gif "" alt ="" Royal Blue ""  /> Royal Blue (PMS286)","Royal Blue (PMS286)"
"BG162","TP","1 Color 1 Location","3","<img src ="" silvermetallic.gif "" alt ="" Silver Metallic ""  /> Silver Metallic (PMS877)","Silver Metallic (PMS877)"
"BG162","TP","1 Color 1 Location","3","<img src ="" tan.gif "" alt ="" Tan ""  /> Tan (PMS728)","Tan (PMS728)"
"BG162","TP","1 Color 1 Location","3","<img src ="" teal.gif "" alt ="" Teal ""  /> Teal (PMS320)","Teal (PMS320)"
"BG162","TP","1 Color 1 Location","3","<img src ="" white.gif "" alt ="" White ""  /> White (White)","White (White)"
"BG162","TP","1 Color 1 Location","3","<img src ="" yellow.gif "" alt ="" Yellow ""  /> Yellow (Pantone Yellow)","Yellow (Pantone Yellow)"
"BG163","TP","1 Color 1 Location","3","<img src ="" athleticgold.gif "" alt ="" Athletic Gold ""  /> Athletic Gold (PMS1235)","Athletic Gold (PMS1235)"
"BG163","TP","1 Color 1 Location","3","<img src ="" black.gif "" alt ="" Black ""  /> Black (Pantone Black)","Black (Pantone Black)"
"BG163","TP","1 Color 1 Location","3","<img src ="" brown.gif "" alt ="" Brown ""  /> Brown (PMS469)","Brown (PMS469)"
"BG163","TP","1 Color 1 Location","3","<img src ="" burgundy.gif "" alt ="" Burgundy ""  /> Burgundy (PMS202)","Burgundy (PMS202)"
"BG163","TP","1 Color 1 Location","3","<img src ="" navy.gif "" alt ="" Dark Blue/Navy ""  /> Dark Blue/Navy (PMS281)","Dark Blue/Navy (PMS281)"
"BG163","TP","1 Color 1 Location","3","<img src ="" darkgreen.gif "" alt ="" Dark Green ""  /> Dark Green (PMS349)","Dark Green (PMS349)"
"BG163","TP","1 Color 1 Location","3","<img src ="" darkorange.gif "" alt ="" Dark Orange ""  /> Dark Orange (PMS167)","Dark Orange (PMS167)"
"BG163","TP","1 Color 1 Location","3","<img src ="" goldmetallic.gif "" alt ="" Gold Metallic ""  /> Gold Metallic (PMS871)","Gold Metallic (PMS871)"
"BG163","TP","1 Color 1 Location","3","<img src ="" gray.gif "" alt ="" Gray ""  /> Gray (PMS430)","Gray (PMS430)"
"BG163","TP","1 Color 1 Location","3","<img src ="" green.gif "" alt ="" Green ""  /> Green (PMS347)","Green (PMS347)"
"BG163","TP","1 Color 1 Location","3","<img src ="" khaki.gif "" alt ="" Khaki ""  /> Khaki (PMS466)","Khaki (PMS466)"
"BG163","TP","1 Color 1 Location","3","<img src ="" lightblue.gif "" alt ="" Light Blue ""  /> Light Blue (Process Blue)","Light Blue (Process Blue)"
"BG163","TP","1 Color 1 Location","3","<img src ="" lightgray.gif "" alt ="" Light Gray ""  /> Light Gray (PMS420)","Light Gray (PMS420)"
"BG163","TP","1 Color 1 Location","3","<img src ="" mediumblue.gif "" alt ="" Medium Blue ""  /> Medium Blue (Reflex Blue)","Medium Blue (Reflex Blue)"
"BG163","TP","1 Color 1 Location","3","<img src ="" orange.gif "" alt ="" Orange ""  /> Orange (PMS165)","Orange (PMS165)"
"BG163","TP","1 Color 1 Location","3","<img src ="" pink.gif "" alt ="" Pink ""  /> Pink (PMS230)","Pink (PMS230)"
"BG163","TP","1 Color 1 Location","3","<img src ="" purple.gif "" alt ="" Purple ""  /> Purple (PMS266)","Purple (PMS266)"
"BG163","TP","1 Color 1 Location","3","<img src ="" red.gif "" alt ="" Red ""  /> Red (PMS186)","Red (PMS186)"
"BG163","TP","1 Color 1 Location","3","<img src ="" royalblue.gif "" alt ="" Royal Blue ""  /> Royal Blue (PMS286)","Royal Blue (PMS286)"
"BG163","TP","1 Color 1 Location","3","<img src ="" silvermetallic.gif "" alt ="" Silver Metallic ""  /> Silver Metallic (PMS877)","Silver Metallic (PMS877)"
"BG163","TP","1 Color 1 Location","3","<img src ="" tan.gif "" alt ="" Tan ""  /> Tan (PMS728)","Tan (PMS728)"
"BG163","TP","1 Color 1 Location","3","<img src ="" teal.gif "" alt ="" Teal ""  /> Teal (PMS320)","Teal (PMS320)"
"BG163","TP","1 Color 1 Location","3","<img src ="" white.gif "" alt ="" White ""  /> White (White)","White (White)"
"BG163","TP","1 Color 1 Location","3","<img src ="" yellow.gif "" alt ="" Yellow ""  /> Yellow (Pantone Yellow)","Yellow (Pantone Yellow)"
"BG214","TP","1 Color 1 Location","3","<img src ="" athleticgold.gif "" alt ="" Athletic Gold ""  /> Athletic Gold (PMS1235)","Athletic Gold (PMS1235)"
"BG214","TP","1 Color 1 Location","3","<img src ="" black.gif "" alt ="" Black ""  /> Black (Pantone Black)","Black (Pantone Black)"
"BG214","TP","1 Color 1 Location","3","<img src ="" brown.gif "" alt ="" Brown ""  /> Brown (PMS469)","Brown (PMS469)"
"BG214","TP","1 Color 1 Location","3","<img src ="" burgundy.gif "" alt ="" Burgundy ""  /> Burgundy (PMS202)","Burgundy (PMS202)"
"BG214","TP","1 Color 1 Location","3","<img src ="" navy.gif "" alt ="" Dark Blue/Navy ""  /> Dark Blue/Navy (PMS281)","Dark Blue/Navy (PMS281)"
"BG214","TP","1 Color 1 Location","3","<img src ="" darkgreen.gif "" alt ="" Dark Green ""  /> Dark Green (PMS349)","Dark Green (PMS349)"
"BG214","TP","1 Color 1 Location","3","<img src ="" darkorange.gif "" alt ="" Dark Orange ""  /> Dark Orange (PMS167)","Dark Orange (PMS167)"
"BG214","TP","1 Color 1 Location","3","<img src ="" goldmetallic.gif "" alt ="" Gold Metallic ""  /> Gold Metallic (PMS871)","Gold Metallic (PMS871)"
"BG214","TP","1 Color 1 Location","3","<img src ="" gray.gif "" alt ="" Gray ""  /> Gray (PMS430)","Gray (PMS430)"
"BG214","TP","1 Color 1 Location","3","<img src ="" green.gif "" alt ="" Green ""  /> Green (PMS347)","Green (PMS347)"
"BG214","TP","1 Color 1 Location","3","<img src ="" khaki.gif "" alt ="" Khaki ""  /> Khaki (PMS466)","Khaki (PMS466)"
"BG214","TP","1 Color 1 Location","3","<img src ="" lightblue.gif "" alt ="" Light Blue ""  /> Light Blue (Process Blue)","Light Blue (Process Blue)"
"BG214","TP","1 Color 1 Location","3","<img src ="" lightgray.gif "" alt ="" Light Gray ""  /> Light Gray (PMS420)","Light Gray (PMS420)"
"BG214","TP","1 Color 1 Location","3","<img src ="" mediumblue.gif "" alt ="" Medium Blue ""  /> Medium Blue (Reflex Blue)","Medium Blue (Reflex Blue)"
"BG214","TP","1 Color 1 Location","3","<img src ="" orange.gif "" alt ="" Orange ""  /> Orange (PMS165)","Orange (PMS165)"
"BG214","TP","1 Color 1 Location","3","<img src ="" pink.gif "" alt ="" Pink ""  /> Pink (PMS230)","Pink (PMS230)"
"BG214","TP","1 Color 1 Location","3","<img src ="" purple.gif "" alt ="" Purple ""  /> Purple (PMS266)","Purple (PMS266)"
"BG214","TP","1 Color 1 Location","3","<img src ="" red.gif "" alt ="" Red ""  /> Red (PMS186)","Red (PMS186)"
"BG214","TP","1 Color 1 Location","3","<img src ="" royalblue.gif "" alt ="" Royal Blue ""  /> Royal Blue (PMS286)","Royal Blue (PMS286)"
"BG214","TP","1 Color 1 Location","3","<img src ="" silvermetallic.gif "" alt ="" Silver Metallic ""  /> Silver Metallic (PMS877)","Silver Metallic (PMS877)"
"BG214","TP","1 Color 1 Location","3","<img src ="" tan.gif "" alt ="" Tan ""  /> Tan (PMS728)","Tan (PMS728)"
"BG214","TP","1 Color 1 Location","3","<img src ="" teal.gif "" alt ="" Teal ""  /> Teal (PMS320)","Teal (PMS320)"
"BG214","TP","1 Color 1 Location","3","<img src ="" white.gif "" alt ="" White ""  /> White (White)","White (White)"
"BG214","TP","1 Color 1 Location","3","<img src ="" yellow.gif "" alt ="" Yellow ""  /> Yellow (Pantone Yellow)","Yellow (Pantone Yellow)"
"BG223","TP","1 Color 1 Location","3","<img src ="" athleticgold.gif "" alt ="" Athletic Gold ""  /> Athletic Gold (PMS1235)","Athletic Gold (PMS1235)"
"BG223","TP","1 Color 1 Location","3","<img src ="" black.gif "" alt ="" Black ""  /> Black (Pantone Black)","Black (Pantone Black)"
"BG223","TP","1 Color 1 Location","3","<img src ="" brown.gif "" alt ="" Brown ""  /> Brown (PMS469)","Brown (PMS469)"
"BG223","TP","1 Color 1 Location","3","<img src ="" burgundy.gif "" alt ="" Burgundy ""  /> Burgundy (PMS202)","Burgundy (PMS202)"
"BG223","TP","1 Color 1 Location","3","<img src ="" navy.gif "" alt ="" Dark Blue/Navy ""  /> Dark Blue/Navy (PMS281)","Dark Blue/Navy (PMS281)"
"BG223","TP","1 Color 1 Location","3","<img src ="" darkgreen.gif "" alt ="" Dark Green ""  /> Dark Green (PMS349)","Dark Green (PMS349)"
"BG223","TP","1 Color 1 Location","3","<img src ="" darkorange.gif "" alt ="" Dark Orange ""  /> Dark Orange (PMS167)","Dark Orange (PMS167)"
"BG223","TP","1 Color 1 Location","3","<img src ="" goldmetallic.gif "" alt ="" Gold Metallic ""  /> Gold Metallic (PMS871)","Gold Metallic (PMS871)"
"BG223","TP","1 Color 1 Location","3","<img src ="" gray.gif "" alt ="" Gray ""  /> Gray (PMS430)","Gray (PMS430)"
"BG223","TP","1 Color 1 Location","3","<img src ="" green.gif "" alt ="" Green ""  /> Green (PMS347)","Green (PMS347)"
"BG223","TP","1 Color 1 Location","3","<img src ="" khaki.gif "" alt ="" Khaki ""  /> Khaki (PMS466)","Khaki (PMS466)"
"BG223","TP","1 Color 1 Location","3","<img src ="" lightblue.gif "" alt ="" Light Blue ""  /> Light Blue (Process Blue)","Light Blue (Process Blue)"
"BG223","TP","1 Color 1 Location","3","<img src ="" lightgray.gif "" alt ="" Light Gray ""  /> Light Gray (PMS420)","Light Gray (PMS420)"
"BG223","TP","1 Color 1 Location","3","<img src ="" mediumblue.gif "" alt ="" Medium Blue ""  /> Medium Blue (Reflex Blue)","Medium Blue (Reflex Blue)"
"BG223","TP","1 Color 1 Location","3","<img src ="" orange.gif "" alt ="" Orange ""  /> Orange (PMS165)","Orange (PMS165)"
"BG223","TP","1 Color 1 Location","3","<img src ="" pink.gif "" alt ="" Pink ""  /> Pink (PMS230)","Pink (PMS230)"
"BG223","TP","1 Color 1 Location","3","<img src ="" purple.gif "" alt ="" Purple ""  /> Purple (PMS266)","Purple (PMS266)"
"BG223","TP","1 Color 1 Location","3","<img src ="" red.gif "" alt ="" Red ""  /> Red (PMS186)","Red (PMS186)"
"BG223","TP","1 Color 1 Location","3","<img src ="" royalblue.gif "" alt ="" Royal Blue ""  /> Royal Blue (PMS286)","Royal Blue (PMS286)"
"BG223","TP","1 Color 1 Location","3","<img src ="" silvermetallic.gif "" alt ="" Silver Metallic ""  /> Silver Metallic (PMS877)","Silver Metallic (PMS877)"
"BG223","TP","1 Color 1 Location","3","<img src ="" tan.gif "" alt ="" Tan ""  /> Tan (PMS728)","Tan (PMS728)"
