"ItemNumber","BrandName","PriceMethod","PricingKey","MaxNumSpotColors","stock_pms_swatch","stock_pms"
"520","Perfect Line","1 Color 1 Location","P2","3","<img src ="" processblue.gif "" alt ="" Process Blue ""  /> Process Blue (Process Blue)","Process Blue (Process Blue)"
"520","Perfect Line","1 Color 1 Location","P2","3","<img src ="" pantonepurple.gif "" alt ="" Purple ""  /> Purple (Pantone Purple)","Purple (Pantone Purple)"
"520","Perfect Line","1 Color 1 Location","P2","3","<img src ="" reflexblue.gif "" alt ="" Reflex Blue ""  /> Reflex Blue (Reflex Blue)","Reflex Blue (Reflex Blue)"
"520","Perfect Line","1 Color 1 Location","P2","3","<img src ="" rhodared.gif "" alt ="" Rhodamine Red ""  /> Rhodamine Red (Rhodamine Red)","Rhodamine Red (Rhodamine Red)"
"520","Perfect Line","1 Color 1 Location","P2","3","<img src ="" 286royal.gif "" alt ="" Royal Blue ""  /> Royal Blue (PMS286)","Royal Blue (PMS286)"
"520","Perfect Line","1 Color 1 Location","P2","3","<img src ="" rubinered.gif "" alt ="" Rubine Red ""  /> Rubine Red (Rubine Red)","Rubine Red (Rubine Red)"
"520","Perfect Line","1 Color 1 Location","P2","3","<img src ="" 4665tan.gif "" alt ="" Tan ""  /> Tan (PMS4665)","Tan (PMS4665)"
"520","Perfect Line","1 Color 1 Location","P2","3","<img src ="" 321teal.gif "" alt ="" Teal ""  /> Teal (PMS321)","Teal (PMS321)"
"520","Perfect Line","1 Color 1 Location","P2","3","<img src ="" pantoneviolet.gif "" alt ="" Violet ""  /> Violet (Pantone Violet)","Violet (Pantone Violet)"
"520","Perfect Line","1 Color 1 Location","P2","3","<img src ="" warmred.gif "" alt ="" Warm Red ""  /> Warm Red (Warm Red)","Warm Red (Warm Red)"
"520","Perfect Line","1 Color 1 Location","P2","3","<img src ="" white.gif "" alt ="" White ""  /> White (White)","White (White)"
"520","Perfect Line","1 Color 1 Location","P2","3","<img src ="" yellow.gif "" alt ="" Yellow ""  /> Yellow (Pantone Yellow)","Yellow (Pantone Yellow)"
"520","Perfect Line","Hot Stamp","P8","1","<img src ="" black.gif "" alt ="" Black ""  /> Black (Pantone Black)","Black (Pantone Black)"
"520","Perfect Line","Hot Stamp","P8","1","<img src ="" brown.gif "" alt ="" Brown ""  /> Brown (PMS469)","Brown (PMS469)"
"520","Perfect Line","Hot Stamp","P8","1","<img src ="" burgundy.gif "" alt ="" Burgundy ""  /> Burgundy (PMS202)","Burgundy (PMS202)"
"520","Perfect Line","Hot Stamp","P8","1","<img src ="" navy.gif "" alt ="" Dark Blue/Navy ""  /> Dark Blue/Navy (PMS281)","Dark Blue/Navy (PMS281)"
"520","Perfect Line","Hot Stamp","P8","1","<img src ="" darkgreen.gif "" alt ="" Dark Green ""  /> Dark Green (PMS349)","Dark Green (PMS349)"
"520","Perfect Line","Hot Stamp","P8","1","<img src ="" gray.gif "" alt ="" Gray ""  /> Gray (PMS430)","Gray (PMS430)"
"520","Perfect Line","Hot Stamp","P8","1","<img src ="" green.gif "" alt ="" Green ""  /> Green (PMS347)","Green (PMS347)"
"520","Perfect Line","Hot Stamp","P8","1","<img src ="" lightblue.gif "" alt ="" Light Blue ""  /> Light Blue (Process Blue)","Light Blue (Process Blue)"
"520","Perfect Line","Hot Stamp","P8","1","<img src ="" mediumblue.gif "" alt ="" Medium Blue ""  /> Medium Blue (Reflex Blue)","Medium Blue (Reflex Blue)"
"520","Perfect Line","Hot Stamp","P8","1","<img src ="" orange.gif "" alt ="" Orange ""  /> Orange (PMS165)","Orange (PMS165)"
"520","Perfect Line","Hot Stamp","P8","1","<img src ="" pink.gif "" alt ="" Pink ""  /> Pink (PMS230)","Pink (PMS230)"
"520","Perfect Line","Hot Stamp","P8","1","<img src ="" purple.gif "" alt ="" Purple ""  /> Purple (PMS266)","Purple (PMS266)"
"520","Perfect Line","Hot Stamp","P8","1","<img src ="" red.gif "" alt ="" Red ""  /> Red (PMS485)","Red (PMS485)"
"520","Perfect Line","Hot Stamp","P8","1","<img src ="" teal.gif "" alt ="" Teal ""  /> Teal (PMS320)","Teal (PMS320)"
"520","Perfect Line","Hot Stamp","P8","1","<img src ="" white.gif "" alt ="" White ""  /> White (White)","White (White)"
"520","Perfect Line","Hot Stamp","P8","1","<img src ="" yellow.gif "" alt ="" Yellow ""  /> Yellow (Pantone Yellow)","Yellow (Pantone Yellow)"
"520T","Perfect Line","1 Color 1 Location","P2","3","<img src ="" 185red.gif "" alt ="" 185 Red ""  /> 185 Red (PMS185)","185 Red (PMS185)"
"520T","Perfect Line","1 Color 1 Location","P2","3","<img src ="" 186red.gif "" alt ="" 186 Red ""  /> 186 Red (PMS186)","186 Red (PMS186)"
"520T","Perfect Line","1 Color 1 Location","P2","3","<img src ="" 189pink.gif "" alt ="" 189 Pink ""  /> 189 Pink (PMS189)","189 Pink (PMS189)"
"520T","Perfect Line","1 Color 1 Location","P2","3","<img src ="" 211pink.gif "" alt ="" 211 Pink ""  /> 211 Pink (PMS211)","211 Pink (PMS211)"
"520T","Perfect Line","1 Color 1 Location","P2","3","<img src ="" 300blue.gif "" alt ="" 300 Blue ""  /> 300 Blue (PMS300)","300 Blue (PMS300)"
"520T","Perfect Line","1 Color 1 Location","P2","3","<img src ="" brown.gif "" alt ="" 469 Brown ""  /> 469 Brown (PMS469)","469 Brown (PMS469)"
"520T","Perfect Line","1 Color 1 Location","P2","3","<img src ="" 478brown.gif "" alt ="" 478 Brown ""  /> 478 Brown (PMS478)","478 Brown (PMS478)"
"520T","Perfect Line","1 Color 1 Location","P2","3","<img src ="" red.gif "" alt ="" 485 Red ""  /> 485 Red (PMS485)","485 Red (PMS485)"
"520T","Perfect Line","1 Color 1 Location","P2","3","<img src ="" black.gif "" alt ="" Black ""  /> Black (Pantone Black)","Black (Pantone Black)"
"520T","Perfect Line","1 Color 1 Location","P2","3","<img src ="" burgundy.gif "" alt ="" Burgundy ""  /> Burgundy (PMS202)","Burgundy (PMS202)"
"520T","Perfect Line","1 Color 1 Location","P2","3","<img src ="" 281navy.gif "" alt ="" Dark Blue/Navy ""  /> Dark Blue/Navy (PMS281)","Dark Blue/Navy (PMS281)"
"520T","Perfect Line","1 Color 1 Location","P2","3","<img src ="" 350forest.gif "" alt ="" Forest Green ""  /> Forest Green (PMS350)","Forest Green (PMS350)"
"520T","Perfect Line","1 Color 1 Location","P2","3","<img src ="" 123gold.gif "" alt ="" Gold ""  /> Gold (PMS123)","Gold (PMS123)"
"520T","Perfect Line","1 Color 1 Location","P2","3","<img src ="" 423gray.gif "" alt ="" Gray ""  /> Gray (PMS423)","Gray (PMS423)"
"520T","Perfect Line","1 Color 1 Location","P2","3","<img src ="" 348kelly.gif "" alt ="" Kelly Green ""  /> Kelly Green (PMS348)","Kelly Green (PMS348)"
"520T","Perfect Line","1 Color 1 Location","P2","3","<img src ="" 292ltblue.gif "" alt ="" Light Blue ""  /> Light Blue (PMS292)","Light Blue (PMS292)"
"520T","Perfect Line","1 Color 1 Location","P2","3","<img src ="" 376lime.gif "" alt ="" Lime Green ""  /> Lime Green (PMS376)","Lime Green (PMS376)"
"520T","Perfect Line","1 Color 1 Location","P2","3","<img src ="" 285blue.gif "" alt ="" Medium Blue ""  /> Medium Blue (PMS285)","Medium Blue (PMS285)"
"520T","Perfect Line","1 Color 1 Location","P2","3","<img src ="" pantoneorange.gif "" alt ="" Orange ""  /> Orange (Pantone Orange)","Orange (Pantone Orange)"
"520T","Perfect Line","1 Color 1 Location","P2","3","<img src ="" processblue.gif "" alt ="" Process Blue ""  /> Process Blue (Process Blue)","Process Blue (Process Blue)"
"520T","Perfect Line","1 Color 1 Location","P2","3","<img src ="" pantonepurple.gif "" alt ="" Purple ""  /> Purple (Pantone Purple)","Purple (Pantone Purple)"
"520T","Perfect Line","1 Color 1 Location","P2","3","<img src ="" reflexblue.gif "" alt ="" Reflex Blue ""  /> Reflex Blue (Reflex Blue)","Reflex Blue (Reflex Blue)"
"520T","Perfect Line","1 Color 1 Location","P2","3","<img src ="" rhodared.gif "" alt ="" Rhodamine Red ""  /> Rhodamine Red (Rhodamine Red)","Rhodamine Red (Rhodamine Red)"
"520T","Perfect Line","1 Color 1 Location","P2","3","<img src ="" 286royal.gif "" alt ="" Royal Blue ""  /> Royal Blue (PMS286)","Royal Blue (PMS286)"
"520T","Perfect Line","1 Color 1 Location","P2","3","<img src ="" rubinered.gif "" alt ="" Rubine Red ""  /> Rubine Red (Rubine Red)","Rubine Red (Rubine Red)"
"520T","Perfect Line","1 Color 1 Location","P2","3","<img src ="" 4665tan.gif "" alt ="" Tan ""  /> Tan (PMS4665)","Tan (PMS4665)"
"520T","Perfect Line","1 Color 1 Location","P2","3","<img src ="" 321teal.gif "" alt ="" Teal ""  /> Teal (PMS321)","Teal (PMS321)"
"520T","Perfect Line","1 Color 1 Location","P2","3","<img src ="" pantoneviolet.gif "" alt ="" Violet ""  /> Violet (Pantone Violet)","Violet (Pantone Violet)"
"520T","Perfect Line","1 Color 1 Location","P2","3","<img src ="" warmred.gif "" alt ="" Warm Red ""  /> Warm Red (Warm Red)","Warm Red (Warm Red)"
"520T","Perfect Line","1 Color 1 Location","P2","3","<img src ="" white.gif "" alt ="" White ""  /> White (White)","White (White)"
"520T","Perfect Line","1 Color 1 Location","P2","3","<img src ="" yellow.gif "" alt ="" Yellow ""  /> Yellow (Pantone Yellow)","Yellow (Pantone Yellow)"
"520T","Perfect Line","Hot Stamp","P8","1","<img src ="" black.gif "" alt ="" Black ""  /> Black (Pantone Black)","Black (Pantone Black)"
"520T","Perfect Line","Hot Stamp","P8","1","<img src ="" brown.gif "" alt ="" Brown ""  /> Brown (PMS469)","Brown (PMS469)"
"520T","Perfect Line","Hot Stamp","P8","1","<img src ="" burgundy.gif "" alt ="" Burgundy ""  /> Burgundy (PMS202)","Burgundy (PMS202)"
"520T","Perfect Line","Hot Stamp","P8","1","<img src ="" navy.gif "" alt ="" Dark Blue/Navy ""  /> Dark Blue/Navy (PMS281)","Dark Blue/Navy (PMS281)"
"520T","Perfect Line","Hot Stamp","P8","1","<img src ="" darkgreen.gif "" alt ="" Dark Green ""  /> Dark Green (PMS349)","Dark Green (PMS349)"
"520T","Perfect Line","Hot Stamp","P8","1","<img src ="" gray.gif "" alt ="" Gray ""  /> Gray (PMS430)","Gray (PMS430)"
"520T","Perfect Line","Hot Stamp","P8","1","<img src ="" green.gif "" alt ="" Green ""  /> Green (PMS347)","Green (PMS347)"
"520T","Perfect Line","Hot Stamp","P8","1","<img src ="" lightblue.gif "" alt ="" Light Blue ""  /> Light Blue (Process Blue)","Light Blue (Process Blue)"
"520T","Perfect Line","Hot Stamp","P8","1","<img src ="" mediumblue.gif "" alt ="" Medium Blue ""  /> Medium Blue (Reflex Blue)","Medium Blue (Reflex Blue)"
"520T","Perfect Line","Hot Stamp","P8","1","<img src ="" orange.gif "" alt ="" Orange ""  /> Orange (PMS165)","Orange (PMS165)"
"520T","Perfect Line","Hot Stamp","P8","1","<img src ="" pink.gif "" alt ="" Pink ""  /> Pink (PMS230)","Pink (PMS230)"
"520T","Perfect Line","Hot Stamp","P8","1","<img src ="" purple.gif "" alt ="" Purple ""  /> Purple (PMS266)","Purple (PMS266)"
"520T","Perfect Line","Hot Stamp","P8","1","<img src ="" red.gif "" alt ="" Red ""  /> Red (PMS485)","Red (PMS485)"
"520T","Perfect Line","Hot Stamp","P8","1","<img src ="" teal.gif "" alt ="" Teal ""  /> Teal (PMS320)","Teal (PMS320)"
"520T","Perfect Line","Hot Stamp","P8","1","<img src ="" white.gif "" alt ="" White ""  /> White (White)","White (White)"
"520T","Perfect Line","Hot Stamp","P8","1","<img src ="" yellow.gif "" alt ="" Yellow ""  /> Yellow (Pantone Yellow)","Yellow (Pantone Yellow)"
"525KR","Perfect Line","1 Color 1 Location","P2","3","<img src ="" 185red.gif "" alt ="" 185 Red ""  /> 185 Red (PMS185)","185 Red (PMS185)"
"525KR","Perfect Line","1 Color 1 Location","P2","3","<img src ="" 186red.gif "" alt ="" 186 Red ""  /> 186 Red (PMS186)","186 Red (PMS186)"
"525KR","Perfect Line","1 Color 1 Location","P2","3","<img src ="" 189pink.gif "" alt ="" 189 Pink ""  /> 189 Pink (PMS189)","189 Pink (PMS189)"
"525KR","Perfect Line","1 Color 1 Location","P2","3","<img src ="" 211pink.gif "" alt ="" 211 Pink ""  /> 211 Pink (PMS211)","211 Pink (PMS211)"
"525KR","Perfect Line","1 Color 1 Location","P2","3","<img src ="" 300blue.gif "" alt ="" 300 Blue ""  /> 300 Blue (PMS300)","300 Blue (PMS300)"
"525KR","Perfect Line","1 Color 1 Location","P2","3","<img src ="" brown.gif "" alt ="" 469 Brown ""  /> 469 Brown (PMS469)","469 Brown (PMS469)"
"525KR","Perfect Line","1 Color 1 Location","P2","3","<img src ="" 478brown.gif "" alt ="" 478 Brown ""  /> 478 Brown (PMS478)","478 Brown (PMS478)"
"525KR","Perfect Line","1 Color 1 Location","P2","3","<img src ="" red.gif "" alt ="" 485 Red ""  /> 485 Red (PMS485)","485 Red (PMS485)"
"525KR","Perfect Line","1 Color 1 Location","P2","3","<img src ="" black.gif "" alt ="" Black ""  /> Black (Pantone Black)","Black (Pantone Black)"
"525KR","Perfect Line","1 Color 1 Location","P2","3","<img src ="" burgundy.gif "" alt ="" Burgundy ""  /> Burgundy (PMS202)","Burgundy (PMS202)"
"525KR","Perfect Line","1 Color 1 Location","P2","3","<img src ="" 281navy.gif "" alt ="" Dark Blue/Navy ""  /> Dark Blue/Navy (PMS281)","Dark Blue/Navy (PMS281)"
"525KR","Perfect Line","1 Color 1 Location","P2","3","<img src ="" 350forest.gif "" alt ="" Forest Green ""  /> Forest Green (PMS350)","Forest Green (PMS350)"
"525KR","Perfect Line","1 Color 1 Location","P2","3","<img src ="" 123gold.gif "" alt ="" Gold ""  /> Gold (PMS123)","Gold (PMS123)"
"525KR","Perfect Line","1 Color 1 Location","P2","3","<img src ="" 423gray.gif "" alt ="" Gray ""  /> Gray (PMS423)","Gray (PMS423)"
"525KR","Perfect Line","1 Color 1 Location","P2","3","<img src ="" 348kelly.gif "" alt ="" Kelly Green ""  /> Kelly Green (PMS348)","Kelly Green (PMS348)"
"525KR","Perfect Line","1 Color 1 Location","P2","3","<img src ="" 292ltblue.gif "" alt ="" Light Blue ""  /> Light Blue (PMS292)","Light Blue (PMS292)"
"525KR","Perfect Line","1 Color 1 Location","P2","3","<img src ="" 376lime.gif "" alt ="" Lime Green ""  /> Lime Green (PMS376)","Lime Green (PMS376)"
"525KR","Perfect Line","1 Color 1 Location","P2","3","<img src ="" 285blue.gif "" alt ="" Medium Blue ""  /> Medium Blue (PMS285)","Medium Blue (PMS285)"
"525KR","Perfect Line","1 Color 1 Location","P2","3","<img src ="" pantoneorange.gif "" alt ="" Orange ""  /> Orange (Pantone Orange)","Orange (Pantone Orange)"
"525KR","Perfect Line","1 Color 1 Location","P2","3","<img src ="" processblue.gif "" alt ="" Process Blue ""  /> Process Blue (Process Blue)","Process Blue (Process Blue)"
