ItemNumber,BrandName,QuantityBreak,CatalogPrice,StandardNetPrice,DiscountCode,AddColorPrice,AddColorNetPrice,AddColorDiscountCode,PriceMethod,PrintMethod,PricingKey,SetupChargeCatalogPrice,NetSetupCharge,SetupChargeDiscountCode,ImprintLocationName
403,Perfect Line,100,2.09,1.254,C,0.25,0.15,C,1 Color 1 Location,See Price Method,P2,50,40,G,Flap
403,Perfect Line,250,1.99,1.194,C,0.25,0.15,C,1 Color 1 Location,See Price Method,P2,50,40,G,Back
403,Perfect Line,250,1.99,1.194,C,0.25,0.15,C,1 Color 1 Location,See Price Method,P2,50,40,G,Below Flap
403,Perfect Line,250,1.99,1.194,C,0.25,0.15,C,1 Color 1 Location,See Price Method,P2,50,40,G,Flap
403,Perfect Line,500,1.89,1.134,C,0.25,0.15,C,1 Color 1 Location,See Price Method,P2,50,40,G,Back
403,Perfect Line,500,1.89,1.134,C,0.25,0.15,C,1 Color 1 Location,See Price Method,P2,50,40,G,Below Flap
403,Perfect Line,500,1.89,1.134,C,0.25,0.15,C,1 Color 1 Location,See Price Method,P2,50,40,G,Flap
403,Perfect Line,1000,1.79,1.074,C,0.25,0.15,C,1 Color 1 Location,See Price Method,P2,50,40,G,Back
403,Perfect Line,1000,1.79,1.074,C,0.25,0.15,C,1 Color 1 Location,See Price Method,P2,50,40,G,Below Flap
403,Perfect Line,1000,1.79,1.074,C,0.25,0.15,C,1 Color 1 Location,See Price Method,P2,50,40,G,Flap
403,Perfect Line,2500,1.69,1.014,C,0.25,0.15,C,1 Color 1 Location,See Price Method,P2,50,40,G,Back
403,Perfect Line,2500,1.69,1.014,C,0.25,0.15,C,1 Color 1 Location,See Price Method,P2,50,40,G,Below Flap
403,Perfect Line,2500,1.69,1.014,C,0.25,0.15,C,1 Color 1 Location,See Price Method,P2,50,40,G,Flap
403,Perfect Line,1,1.69,0.001,C,,,,1 Color 1 Location,Random Sample,RS,,,,Side 1
403,Perfect Line,100,3.09,1.854,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Back
403,Perfect Line,100,3.09,1.854,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Below Flap
403,Perfect Line,100,3.09,1.854,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Flap
403,Perfect Line,250,2.99,1.794,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Back
403,Perfect Line,250,2.99,1.794,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Below Flap
403,Perfect Line,250,2.99,1.794,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Flap
403,Perfect Line,500,2.89,1.734,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Back
403,Perfect Line,500,2.89,1.734,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Below Flap
403,Perfect Line,500,2.89,1.734,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Flap
403,Perfect Line,1000,2.79,1.674,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Back
403,Perfect Line,1000,2.79,1.674,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Below Flap
403,Perfect Line,1000,2.79,1.674,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Flap
403,Perfect Line,2500,2.69,1.614,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Back
403,Perfect Line,2500,2.69,1.614,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Below Flap
403,Perfect Line,2500,2.69,1.614,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Flap
403,Perfect Line,1,2.69,0.001,C,,,,4 Color Process,Random Sample,RS,,,,Side 1
403,Perfect Line,100,2.69,1.614,C,,,,Debossed,See Price Method,PD,100,80,G,Back
403,Perfect Line,100,2.69,1.614,C,,,,Debossed,See Price Method,PD,100,80,G,Below Flap
403,Perfect Line,100,2.69,1.614,C,,,,Debossed,See Price Method,PD,100,80,G,Flap
403,Perfect Line,250,2.49,1.494,C,,,,Debossed,See Price Method,PD,100,80,G,Back
403,Perfect Line,250,2.49,1.494,C,,,,Debossed,See Price Method,PD,100,80,G,Below Flap
403,Perfect Line,250,2.49,1.494,C,,,,Debossed,See Price Method,PD,100,80,G,Flap
403,Perfect Line,500,2.39,1.434,C,,,,Debossed,See Price Method,PD,100,80,G,Back
403,Perfect Line,500,2.39,1.434,C,,,,Debossed,See Price Method,PD,100,80,G,Below Flap
403,Perfect Line,500,2.39,1.434,C,,,,Debossed,See Price Method,PD,100,80,G,Flap
403,Perfect Line,1000,2.29,1.374,C,,,,Debossed,See Price Method,PD,100,80,G,Back
403,Perfect Line,1000,2.29,1.374,C,,,,Debossed,See Price Method,PD,100,80,G,Below Flap
403,Perfect Line,1000,2.29,1.374,C,,,,Debossed,See Price Method,PD,100,80,G,Flap
403,Perfect Line,2500,2.24,1.344,C,,,,Debossed,See Price Method,PD,100,80,G,Back
403,Perfect Line,2500,2.24,1.344,C,,,,Debossed,See Price Method,PD,100,80,G,Below Flap
403,Perfect Line,2500,2.24,1.344,C,,,,Debossed,See Price Method,PD,100,80,G,Flap
403,Perfect Line,1,2.24,0.001,C,,,,Debossed,Random Sample,RS,,,,Side 1
403,Perfect Line,100,2.69,1.614,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Back
403,Perfect Line,100,2.69,1.614,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Below Flap
403,Perfect Line,100,2.69,1.614,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Flap
403,Perfect Line,250,2.49,1.494,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Back
403,Perfect Line,250,2.49,1.494,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Below Flap
403,Perfect Line,250,2.49,1.494,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Flap
403,Perfect Line,500,2.39,1.434,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Back
403,Perfect Line,500,2.39,1.434,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Below Flap
403,Perfect Line,500,2.39,1.434,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Flap
403,Perfect Line,1000,2.29,1.374,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Back
403,Perfect Line,1000,2.29,1.374,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Below Flap
403,Perfect Line,1000,2.29,1.374,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Flap
403,Perfect Line,2500,2.24,1.344,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Back
403,Perfect Line,2500,2.24,1.344,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Below Flap
403,Perfect Line,2500,2.24,1.344,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Flap
403,Perfect Line,1,2.24,0.001,C,,,,Hot Stamp,Random Sample,RS,,,,Side 1
405,Perfect Line,100,3.19,1.914,C,0.25,0.15,C,1 Color 1 Location,See Price Method,P2,50,40,G,Back
405,Perfect Line,100,3.19,1.914,C,0.25,0.15,C,1 Color 1 Location,See Price Method,P2,50,40,G,Front
405,Perfect Line,250,2.99,1.794,C,0.25,0.15,C,1 Color 1 Location,See Price Method,P2,50,40,G,Back
405,Perfect Line,250,2.99,1.794,C,0.25,0.15,C,1 Color 1 Location,See Price Method,P2,50,40,G,Front
405,Perfect Line,500,2.89,1.734,C,0.25,0.15,C,1 Color 1 Location,See Price Method,P2,50,40,G,Back
405,Perfect Line,500,2.89,1.734,C,0.25,0.15,C,1 Color 1 Location,See Price Method,P2,50,40,G,Front
405,Perfect Line,1000,2.79,1.674,C,0.25,0.15,C,1 Color 1 Location,See Price Method,P2,50,40,G,Back
405,Perfect Line,1000,2.79,1.674,C,0.25,0.15,C,1 Color 1 Location,See Price Method,P2,50,40,G,Front
405,Perfect Line,2500,2.69,1.614,C,0.25,0.15,C,1 Color 1 Location,See Price Method,P2,50,40,G,Back
405,Perfect Line,2500,2.69,1.614,C,0.25,0.15,C,1 Color 1 Location,See Price Method,P2,50,40,G,Front
405,Perfect Line,1,2.69,0.001,C,,,,1 Color 1 Location,Random Sample,RS,,,,Side 1
405,Perfect Line,100,4.19,2.514,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Back
405,Perfect Line,100,4.19,2.514,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Front
405,Perfect Line,250,3.99,2.394,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Back
405,Perfect Line,250,3.99,2.394,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Front
405,Perfect Line,500,3.89,2.334,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Back
405,Perfect Line,500,3.89,2.334,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Front
405,Perfect Line,1000,3.79,2.274,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Back
405,Perfect Line,1000,3.79,2.274,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Front
405,Perfect Line,2500,3.69,2.214,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Back
405,Perfect Line,2500,3.69,2.214,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Front
405,Perfect Line,1,3.69,0.001,C,,,,4 Color Process,Random Sample,RS,,,,Side 1
405,Perfect Line,100,3.89,2.334,C,,,,Debossed,See Price Method,PD,100,80,G,Back
405,Perfect Line,100,3.89,2.334,C,,,,Debossed,See Price Method,PD,100,80,G,Front
405,Perfect Line,250,3.69,2.214,C,,,,Debossed,See Price Method,PD,100,80,G,Back
405,Perfect Line,250,3.69,2.214,C,,,,Debossed,See Price Method,PD,100,80,G,Front
405,Perfect Line,500,3.59,2.154,C,,,,Debossed,See Price Method,PD,100,80,G,Back
405,Perfect Line,500,3.59,2.154,C,,,,Debossed,See Price Method,PD,100,80,G,Front
405,Perfect Line,1000,3.49,2.094,C,,,,Debossed,See Price Method,PD,100,80,G,Back
405,Perfect Line,1000,3.49,2.094,C,,,,Debossed,See Price Method,PD,100,80,G,Front
405,Perfect Line,2500,3.39,2.034,C,,,,Debossed,See Price Method,PD,100,80,G,Back
405,Perfect Line,2500,3.39,2.034,C,,,,Debossed,See Price Method,PD,100,80,G,Front
405,Perfect Line,1,3.39,0.001,C,,,,Debossed,Random Sample,RS,,,,Side 1
405,Perfect Line,100,3.89,2.334,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Back
405,Perfect Line,100,3.89,2.334,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Front
405,Perfect Line,250,3.69,2.214,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Back
405,Perfect Line,250,3.69,2.214,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Front
405,Perfect Line,500,3.59,2.154,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Back
405,Perfect Line,500,3.59,2.154,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Front
405,Perfect Line,1000,3.49,2.094,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Back
405,Perfect Line,1000,3.49,2.094,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Front
405,Perfect Line,2500,3.39,2.034,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Back
405,Perfect Line,2500,3.39,2.034,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Front
405,Perfect Line,1,3.39,0.001,C,,,,Hot Stamp,Random Sample,RS,,,,Side 1
420,Perfect Line,300,0.64,0.384,C,0.13,0.078,C,1 Color 1 Location,See Price Method,P2,50,40,G,Front
420,Perfect Line,600,0.54,0.324,C,0.13,0.078,C,1 Color 1 Location,See Price Method,P2,50,40,G,Front
420,Perfect Line,1200,0.49,0.294,C,0.13,0.078,C,1 Color 1 Location,See Price Method,P2,50,40,G,Front
420,Perfect Line,2400,0.44,0.264,C,0.13,0.078,C,1 Color 1 Location,See Price Method,P2,50,40,G,Front
420,Perfect Line,4800,0.41,0.246,C,0.13,0.078,C,1 Color 1 Location,See Price Method,P2,50,40,G,Front
420,Perfect Line,1,0.41,0.001,C,,,,1 Color 1 Location,Random Sample,RS,,,,Side 1
420,Perfect Line,300,1.04,0.624,C,,,,4 Color Process,See Price Method,P7,75,40,G,Front
420,Perfect Line,600,0.94,0.564,C,,,,4 Color Process,See Price Method,P7,75,40,G,Front
420,Perfect Line,1200,0.89,0.534,C,,,,4 Color Process,See Price Method,P7,75,40,G,Front
420,Perfect Line,2400,0.84,0.504,C,,,,4 Color Process,See Price Method,P7,75,40,G,Front
420,Perfect Line,4800,0.81,0.486,C,,,,4 Color Process,See Price Method,P7,75,40,G,Front
420,Perfect Line,1,0.81,0.001,C,,,,4 Color Process,Random Sample,RS,,,,Side 1
420,Perfect Line,300,1.34,0.804,C,,,,Debossed,See Price Method,PD,100,80,G,Front
420,Perfect Line,600,1.24,0.744,C,,,,Debossed,See Price Method,PD,100,80,G,Front
420,Perfect Line,1200,1.19,0.714,C,,,,Debossed,See Price Method,PD,100,80,G,Front
420,Perfect Line,2400,1.14,0.684,C,,,,Debossed,See Price Method,PD,100,80,G,Front
420,Perfect Line,4800,1.09,0.654,C,,,,Debossed,See Price Method,PD,100,80,G,Front
420,Perfect Line,1,1.09,0.001,C,,,,Debossed,Random Sample,RS,,,,Side 1
420,Perfect Line,300,1.34,0.804,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Front
420,Perfect Line,600,1.24,0.744,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Front
420,Perfect Line,1200,1.19,0.714,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Front
420,Perfect Line,2400,1.14,0.684,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Front
420,Perfect Line,4800,1.09,0.654,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Front
420,Perfect Line,1,1.09,0.001,C,,,,Hot Stamp,Random Sample,RS,,,,Side 1
421,Perfect Line,300,0.6,0.36,C,0.13,0.078,C,1 Color 1 Location,See Price Method,P2,50,40,G,Front
421,Perfect Line,600,0.5,0.3,C,0.13,0.078,C,1 Color 1 Location,See Price Method,P2,50,40,G,Front
421,Perfect Line,1200,0.45,0.27,C,0.13,0.078,C,1 Color 1 Location,See Price Method,P2,50,40,G,Front
421,Perfect Line,2400,0.4,0.24,C,0.13,0.078,C,1 Color 1 Location,See Price Method,P2,50,40,G,Front
421,Perfect Line,4800,0.37,0.222,C,0.13,0.078,C,1 Color 1 Location,See Price Method,P2,50,40,G,Front
421,Perfect Line,1,0.37,0.001,C,,,,1 Color 1 Location,Random Sample,RS,,,,Side 1
421,Perfect Line,300,1,0.6,C,,,,4 Color Process,See Price Method,P7,75,40,G,Front
421,Perfect Line,600,0.9,0.54,C,,,,4 Color Process,See Price Method,P7,75,40,G,Front
421,Perfect Line,1200,0.85,0.51,C,,,,4 Color Process,See Price Method,P7,75,40,G,Front
421,Perfect Line,2400,0.8,0.48,C,,,,4 Color Process,See Price Method,P7,75,40,G,Front
421,Perfect Line,4800,0.77,0.462,C,,,,4 Color Process,See Price Method,P7,75,40,G,Front
421,Perfect Line,1,0.77,0.001,C,,,,4 Color Process,Random Sample,RS,,,,Side 1
421,Perfect Line,300,1.3,0.78,C,,,,Debossed,See Price Method,PD,100,80,G,Front
421,Perfect Line,600,1.2,0.72,C,,,,Debossed,See Price Method,PD,100,80,G,Front
421,Perfect Line,1200,1.15,0.69,C,,,,Debossed,See Price Method,PD,100,80,G,Front
421,Perfect Line,2400,1.1,0.66,C,,,,Debossed,See Price Method,PD,100,80,G,Front
421,Perfect Line,4800,1.05,0.63,C,,,,Debossed,See Price Method,PD,100,80,G,Front
421,Perfect Line,1,1.05,0.001,C,,,,Debossed,Random Sample,RS,,,,Side 1
421,Perfect Line,300,1.3,0.78,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Front
421,Perfect Line,600,1.2,0.72,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Front
421,Perfect Line,1200,1.15,0.69,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Front
421,Perfect Line,2400,1.1,0.66,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Front
421,Perfect Line,4800,1.05,0.63,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Front
421,Perfect Line,1,1.05,0.001,C,,,,Hot Stamp,Random Sample,RS,,,,Side 1
423,Perfect Line,300,0.75,0.45,C,0.13,0.078,C,1 Color 1 Location,See Price Method,P2,50,40,G,Back
423,Perfect Line,300,0.75,0.45,C,0.13,0.078,C,1 Color 1 Location,See Price Method,P2,50,40,G,Front
423,Perfect Line,600,0.65,0.39,C,0.13,0.078,C,1 Color 1 Location,See Price Method,P2,50,40,G,Back
423,Perfect Line,600,0.65,0.39,C,0.13,0.078,C,1 Color 1 Location,See Price Method,P2,50,40,G,Front
423,Perfect Line,1200,0.55,0.33,C,0.13,0.078,C,1 Color 1 Location,See Price Method,P2,50,40,G,Back
423,Perfect Line,1200,0.55,0.33,C,0.13,0.078,C,1 Color 1 Location,See Price Method,P2,50,40,G,Front
423,Perfect Line,2400,0.45,0.27,C,0.13,0.078,C,1 Color 1 Location,See Price Method,P2,50,40,G,Back
423,Perfect Line,2400,0.45,0.27,C,0.13,0.078,C,1 Color 1 Location,See Price Method,P2,50,40,G,Front
423,Perfect Line,4800,0.39,0.234,C,0.13,0.078,C,1 Color 1 Location,See Price Method,P2,50,40,G,Back
423,Perfect Line,4800,0.39,0.234,C,0.13,0.078,C,1 Color 1 Location,See Price Method,P2,50,40,G,Front
423,Perfect Line,1,0.39,0.001,C,,,,1 Color 1 Location,Random Sample,RS,,,,Side 1
423,Perfect Line,300,1.15,0.69,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Back
423,Perfect Line,300,1.15,0.69,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Front
423,Perfect Line,600,1.05,0.63,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Back
423,Perfect Line,600,1.05,0.63,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Front
423,Perfect Line,1200,0.95,0.57,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Back
423,Perfect Line,1200,0.95,0.57,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Front
423,Perfect Line,2400,0.85,0.51,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Back
423,Perfect Line,2400,0.85,0.51,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Front
423,Perfect Line,4800,0.79,0.474,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Back
423,Perfect Line,4800,0.79,0.474,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Front
423,Perfect Line,1,0.79,0.001,C,,,,4 Color Process,Random Sample,RS,,,,Side 1
423,Perfect Line,300,0.84,0.504,C,,,,Debossed,See Price Method,PD,100,80,G,Back
423,Perfect Line,300,0.84,0.504,C,,,,Debossed,See Price Method,PD,100,80,G,Front
423,Perfect Line,600,0.64,0.384,C,,,,Debossed,See Price Method,PD,100,80,G,Back
423,Perfect Line,600,0.64,0.384,C,,,,Debossed,See Price Method,PD,100,80,G,Front
423,Perfect Line,1200,0.54,0.324,C,,,,Debossed,See Price Method,PD,100,80,G,Back
423,Perfect Line,1200,0.54,0.324,C,,,,Debossed,See Price Method,PD,100,80,G,Front
423,Perfect Line,2400,0.44,0.264,C,,,,Debossed,See Price Method,PD,100,80,G,Back
423,Perfect Line,2400,0.44,0.264,C,,,,Debossed,See Price Method,PD,100,80,G,Front
423,Perfect Line,4800,0.34,0.204,C,,,,Debossed,See Price Method,PD,100,80,G,Back
423,Perfect Line,4800,0.34,0.204,C,,,,Debossed,See Price Method,PD,100,80,G,Front
423,Perfect Line,1,0.34,0.001,C,,,,Debossed,Random Sample,RS,,,,Side 1
423,Perfect Line,300,0.84,0.504,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Back
423,Perfect Line,300,0.84,0.504,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Front
423,Perfect Line,600,0.64,0.384,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Back
423,Perfect Line,600,0.64,0.384,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Front
423,Perfect Line,1200,0.54,0.324,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Back
423,Perfect Line,1200,0.54,0.324,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Front
423,Perfect Line,2400,0.44,0.264,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Back
423,Perfect Line,2400,0.44,0.264,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Front
423,Perfect Line,4800,0.34,0.204,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Back
423,Perfect Line,4800,0.34,0.204,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Front
423,Perfect Line,1,0.34,0.001,C,,,,Hot Stamp,Random Sample,RS,,,,Side 1
424,Perfect Line,300,0.89,0.534,C,0.13,0.078,C,1 Color 1 Location,See Price Method,P2,50,40,G,Back
424,Perfect Line,300,0.89,0.534,C,0.13,0.078,C,1 Color 1 Location,See Price Method,P2,50,40,G,Front
424,Perfect Line,600,0.69,0.414,C,0.13,0.078,C,1 Color 1 Location,See Price Method,P2,50,40,G,Back
424,Perfect Line,600,0.69,0.414,C,0.13,0.078,C,1 Color 1 Location,See Price Method,P2,50,40,G,Front
424,Perfect Line,1200,0.59,0.354,C,0.13,0.078,C,1 Color 1 Location,See Price Method,P2,50,40,G,Back
424,Perfect Line,1200,0.59,0.354,C,0.13,0.078,C,1 Color 1 Location,See Price Method,P2,50,40,G,Front
424,Perfect Line,2400,0.49,0.294,C,0.13,0.078,C,1 Color 1 Location,See Price Method,P2,50,40,G,Back
424,Perfect Line,2400,0.49,0.294,C,0.13,0.078,C,1 Color 1 Location,See Price Method,P2,50,40,G,Front
424,Perfect Line,4800,0.44,0.264,C,0.13,0.078,C,1 Color 1 Location,See Price Method,P2,50,40,G,Back
424,Perfect Line,4800,0.44,0.264,C,0.13,0.078,C,1 Color 1 Location,See Price Method,P2,50,40,G,Front
424,Perfect Line,1,0.44,0.001,C,,,,1 Color 1 Location,Random Sample,RS,,,,Side 1
424,Perfect Line,300,1.29,0.774,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Back
424,Perfect Line,300,1.29,0.774,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Front
424,Perfect Line,600,1.09,0.654,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Back
424,Perfect Line,600,1.09,0.654,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Front
424,Perfect Line,1200,0.99,0.594,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Back
424,Perfect Line,1200,0.99,0.594,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Front
424,Perfect Line,2400,0.89,0.534,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Back
424,Perfect Line,2400,0.89,0.534,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Front
424,Perfect Line,4800,0.84,0.504,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Back
424,Perfect Line,4800,0.84,0.504,C,0,0,G,4 Color Process,See Price Method,P7,75,40,G,Front
424,Perfect Line,1,0.84,0.001,C,,,,4 Color Process,Random Sample,RS,,,,Side 1
424,Perfect Line,300,1.59,0.954,C,,,,Debossed,See Price Method,PD,100,80,G,Back
424,Perfect Line,300,1.59,0.954,C,,,,Debossed,See Price Method,PD,100,80,G,Front
424,Perfect Line,600,1.39,0.834,C,,,,Debossed,See Price Method,PD,100,80,G,Back
424,Perfect Line,600,1.39,0.834,C,,,,Debossed,See Price Method,PD,100,80,G,Front
424,Perfect Line,1200,1.29,0.774,C,,,,Debossed,See Price Method,PD,100,80,G,Back
424,Perfect Line,1200,1.29,0.774,C,,,,Debossed,See Price Method,PD,100,80,G,Front
424,Perfect Line,2400,1.19,0.714,C,,,,Debossed,See Price Method,PD,100,80,G,Back
424,Perfect Line,2400,1.19,0.714,C,,,,Debossed,See Price Method,PD,100,80,G,Front
424,Perfect Line,4800,1.09,0.654,C,,,,Debossed,See Price Method,PD,100,80,G,Back
424,Perfect Line,4800,1.09,0.654,C,,,,Debossed,See Price Method,PD,100,80,G,Front
424,Perfect Line,1,1.09,0.001,C,,,,Debossed,Random Sample,RS,,,,Side 1
424,Perfect Line,300,1.59,0.954,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Back
424,Perfect Line,300,1.59,0.954,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Front
424,Perfect Line,600,1.39,0.834,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Back
424,Perfect Line,600,1.39,0.834,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Front
424,Perfect Line,1200,1.29,0.774,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Back
424,Perfect Line,1200,1.29,0.774,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Front
424,Perfect Line,2400,1.19,0.714,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Back
424,Perfect Line,2400,1.19,0.714,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Front
424,Perfect Line,4800,1.09,0.654,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Back
424,Perfect Line,4800,1.09,0.654,C,,,,Hot Stamp,See Price Method,P8,100,80,G,Front
424,Perfect Line,1,1.09,0.001,C,,,,Hot Stamp,Random Sample,RS,,,,Side 1
425,Perfect Line,300,0.6,0.36,C,0.13,0.078,C,1 Color 1 Location,See Price Method,P2,50,40,G,Front
425,Perfect Line,600,0.5,0.3,C,0.13,0.078,C,1 Color 1 Location,See Price Method,P2,50,40,G,Front
425,Perfect Line,1200,0.45,0.27,C,0.13,0.078,C,1 Color 1 Location,See Price Method,P2,50,40,G,Front
425,Perfect Line,2400,0.4,0.24,C,0.13,0.078,C,1 Color 1 Location,See Price Method,P2,50,40,G,Front
425,Perfect Line,4800,0.37,0.222,C,0.13,0.078,C,1 Color 1 Location,See Price Method,P2,50,40,G,Front
425,Perfect Line,1,0.37,0.001,C,,,,1 Color 1 Location,Random Sample,RS,,,,Side 1
425,Perfect Line,300,1,0.6,C,,,,4 Color Process,See Price Method,P7,75,40,G,Front
425,Perfect Line,600,0.9,0.54,C,,,,4 Color Process,See Price Method,P7,75,40,G,Front
425,Perfect Line,1200,0.85,0.51,C,,,,4 Color Process,See Price Method,P7,75,40,G,Front
